latitude,longitude,location_name,temperature,humidity,rainfall,wind_speed,is_peatland,fire_occurred
-3.397,104.831,Ogan Komering Ilir (Sumatera Selatan),34.36,34,0.0,6.15,1,0
0.5071,101.4478,Gambut - Riau (Sumatera),40.2,20,0.0,11.58,1,1
-1.6101,103.6131,Hutan Lindung - Jambi (Sumatera),21.76,99,11.3,5.19,0,0
-0.4437,117.1566,Hutan Kutai - Kartanegara (Kalimantan),39.28,24,0.0,17.22,0,0
0.5071,101.4478,Gambut - Riau (Sumatera),37.03,24,0.0,14.1,1,1
-3.397,104.831,Ogan Komering Ilir (Sumatera Selatan),29.89,66,1.1,9.06,1,0
-2.217,113.916,Gambut - Palangkaraya (Kalimantan),29.23,68,2.4,8.77,1,0
-1.6101,103.6131,Hutan Lindung - Jambi (Sumatera),23.75,80,43.0,8.08,0,0
-1.6101,103.6131,Hutan Lindung - Jambi (Sumatera),37.8,47,0.0,12.18,0,0
-1.6101,103.6131,Hutan Lindung - Jambi (Sumatera),35.02,46,0.0,7.39,0,0
-0.4437,117.1566,Hutan Kutai - Kartanegara (Kalimantan),31.84,58,0.9,7.43,0,0
-2.217,113.916,Gambut - Palangkaraya (Kalimantan),35.57,33,0.0,8.97,1,1
-2.217,113.916,Gambut - Palangkaraya (Kalimantan),28.78,61,3.7,6.62,1,0
-2.217,113.916,Gambut - Palangkaraya (Kalimantan),36.13,21,0.0,11.03,1,1
-2.217,113.916,Gambut - Palangkaraya (Kalimantan),37.99,37,0.0,16.31,1,1
-2.217,113.916,Gambut - Palangkaraya (Kalimantan),21.61,82,42.6,5.24,1,0
-2.217,113.916,Gambut - Palangkaraya (Kalimantan),24.48,98,10.5,14.56,1,0
-2.217,113.916,Gambut - Palangkaraya (Kalimantan),25.91,89,44.7,6.64,1,0
-2.217,113.916,Gambut - Palangkaraya (Kalimantan),34.36,50,0.0,12.46,1,0
-3.397,104.831,Ogan Komering Ilir (Sumatera Selatan),25.15,87,11.2,10.11,1,0
-1.6101,103.6131,Hutan Lindung - Jambi (Sumatera),31.93,56,4.0,9.32,0,0
-3.397,104.831,Ogan Komering Ilir (Sumatera Selatan),33.74,40,0.0,5.82,1,0
-3.397,104.831,Ogan Komering Ilir (Sumatera Selatan),37.69,21,0.0,8.77,1,1
-3.397,104.831,Ogan Komering Ilir (Sumatera Selatan),26.51,86,39.9,9.74,1,0
-2.217,113.916,Gambut - Palangkaraya (Kalimantan),27.25,73,2.4,9.4,1,0
0.5071,101.4478,Gambut - Riau (Sumatera),37.49,50,0.0,7.79,1,1
0.5071,101.4478,Gambut - Riau (Sumatera),35.35,29,0.0,4.43,1,1
-3.397,104.831,Ogan Komering Ilir (Sumatera Selatan),37.61,28,0.0,5.56,1,1
-1.6101,103.6131,Hutan Lindung - Jambi (Sumatera),30.02,71,4.8,2.29,0,0
-0.4437,117.1566,Hutan Kutai - Kartanegara (Kalimantan),31.71,57,3.7,8.39,0,0
0.5071,101.4478,Gambut - Riau (Sumatera),29.19,70,1.6,1.78,1,0
0.5071,101.4478,Gambut - Riau (Sumatera),23.76,92,19.5,6.77,1,0
-3.397,104.831,Ogan Komering Ilir (Sumatera Selatan),37.12,23,0.0,10.67,1,1
-2.217,113.916,Gambut - Palangkaraya (Kalimantan),31.51,73,3.7,4.48,1,0
-0.4437,117.1566,Hutan Kutai - Kartanegara (Kalimantan),37.62,26,0.0,6.95,0,1
0.5071,101.4478,Gambut - Riau (Sumatera),27.95,77,2.6,9.98,1,0
0.5071,101.4478,Gambut - Riau (Sumatera),38.66,41,0.0,6.19,1,0
-2.217,113.916,Gambut - Palangkaraya (Kalimantan),29.78,59,3.5,1.36,1,0
-0.4437,117.1566,Hutan Kutai - Kartanegara (Kalimantan),27.95,55,2.6,8.8,0,1
-2.217,113.916,Gambut - Palangkaraya (Kalimantan),25.41,90,10.8,15.92,1,0
0.5071,101.4478,Gambut - Riau (Sumatera),35.34,30,0.0,8.7,1,1
0.5071,101.4478,Gambut - Riau (Sumatera),30.47,58,1.8,1.71,1,0
-1.6101,103.6131,Hutan Lindung - Jambi (Sumatera),28.42,69,0.5,9.36,0,1
0.5071,101.4478,Gambut - Riau (Sumatera),39.3,50,0.0,6.61,1,0
-0.4437,117.1566,Hutan Kutai - Kartanegara (Kalimantan),39.29,48,0.0,17.54,0,1
-0.4437,117.1566,Hutan Kutai - Kartanegara (Kalimantan),25.41,81,52.8,10.95,0,0
-3.397,104.831,Ogan Komering Ilir (Sumatera Selatan),37.19,38,0.0,7.62,1,1
-3.397,104.831,Ogan Komering Ilir (Sumatera Selatan),25.66,89,36.0,17.39,1,0
-2.217,113.916,Gambut - Palangkaraya (Kalimantan),29.26,69,3.7,8.46,1,0
-2.217,113.916,Gambut - Palangkaraya (Kalimantan),35.69,25,0.0,8.26,1,1
-2.217,113.916,Gambut - Palangkaraya (Kalimantan),30.08,63,4.4,8.68,1,0
-3.397,104.831,Ogan Komering Ilir (Sumatera Selatan),26.02,86,24.4,16.29,1,0
-3.397,104.831,Ogan Komering Ilir (Sumatera Selatan),31.38,64,1.2,2.58,1,0
-1.6101,103.6131,Hutan Lindung - Jambi (Sumatera),20.13,86,21.2,6.79,0,0
-1.6101,103.6131,Hutan Lindung - Jambi (Sumatera),24.88,99,41.3,16.18,0,0
-3.397,104.831,Ogan Komering Ilir (Sumatera Selatan),29.62,55,1.5,8.38,1,0
0.5071,101.4478,Gambut - Riau (Sumatera),31.61,57,2.4,7.75,1,0
-3.397,104.831,Ogan Komering Ilir (Sumatera Selatan),35.62,36,0.0,17.11,1,1
-3.397,104.831,Ogan Komering Ilir (Sumatera Selatan),30.67,61,0.1,6.84,1,0
-1.6101,103.6131,Hutan Lindung - Jambi (Sumatera),34.07,37,0.0,5.49,0,0
-0.4437,117.1566,Hutan Kutai - Kartanegara (Kalimantan),37.17,46,0.0,5.82,0,0
-1.6101,103.6131,Hutan Lindung - Jambi (Sumatera),28.65,67,4.3,7.38,0,0
-1.6101,103.6131,Hutan Lindung - Jambi (Sumatera),38.5,48,0.0,7.1,0,0
0.5071,101.4478,Gambut - Riau (Sumatera),34.48,27,0.0,5.77,1,1
-2.217,113.916,Gambut - Palangkaraya (Kalimantan),31.99,76,3.1,4.38,1,1
0.5071,101.4478,Gambut - Riau (Sumatera),28.19,75,2.8,5.68,1,0
-1.6101,103.6131,Hutan Lindung - Jambi (Sumatera),31.57,80,4.8,9.06,0,0
-3.397,104.831,Ogan Komering Ilir (Sumatera Selatan),27.94,75,3.1,3.52,1,0
-0.4437,117.1566,Hutan Kutai - Kartanegara (Kalimantan),28.75,80,3.4,7.88,0,0
-2.217,113.916,Gambut - Palangkaraya (Kalimantan),21.45,96,13.4,9.03,1,0
-3.397,104.831,Ogan Komering Ilir (Sumatera Selatan),34.94,48,0.0,12.74,1,1
-1.6101,103.6131,Hutan Lindung - Jambi (Sumatera),33.62,25,0.0,3.23,0,0
-0.4437,117.1566,Hutan Kutai - Kartanegara (Kalimantan),37.49,23,0.0,10.45,0,1
-3.397,104.831,Ogan Komering Ilir (Sumatera Selatan),20.91,88,20.6,8.1,1,0
-0.4437,117.1566,Hutan Kutai - Kartanegara (Kalimantan),30.04,80,1.4,1.47,0,0
-0.4437,117.1566,Hutan Kutai - Kartanegara (Kalimantan),37.77,26,0.0,4.07,0,1
-3.397,104.831,Ogan Komering Ilir (Sumatera Selatan),30.81,61,2.7,3.33,1,0
-0.4437,117.1566,Hutan Kutai - Kartanegara (Kalimantan),26.47,97,30.9,13.06,0,0
-2.217,113.916,Gambut - Palangkaraya (Kalimantan),28.5,62,1.4,8.03,1,0
0.5071,101.4478,Gambut - Riau (Sumatera),40.1,43,0.0,17.84,1,1
-0.4437,117.1566,Hutan Kutai - Kartanegara (Kalimantan),31.85,66,4.8,7.84,0,0
0.5071,101.4478,Gambut - Riau (Sumatera),33.59,43,0.0,13.88,1,1
0.5071,101.4478,Gambut - Riau (Sumatera),36.52,37,0.0,5.13,1,1
-3.397,104.831,Ogan Komering Ilir (Sumatera Selatan),33.75,45,0.0,8.13,1,0
0.5071,101.4478,Gambut - Riau (Sumatera),27.0,65,1.2,9.11,1,0
-2.217,113.916,Gambut - Palangkaraya (Kalimantan),39.04,37,0.0,14.54,1,1
-2.217,113.916,Gambut - Palangkaraya (Kalimantan),30.95,77,4.3,4.76,1,0
-2.217,113.916,Gambut - Palangkaraya (Kalimantan),20.28,94,25.4,7.84,1,0
-1.6101,103.6131,Hutan Lindung - Jambi (Sumatera),24.82,95,17.1,7.14,0,0
-0.4437,117.1566,Hutan Kutai - Kartanegara (Kalimantan),26.12,93,27.3,17.71,0,0
-3.397,104.831,Ogan Komering Ilir (Sumatera Selatan),36.07,49,0.0,17.39,1,1
-3.397,104.831,Ogan Komering Ilir (Sumatera Selatan),29.7,62,1.0,2.83,1,0
-1.6101,103.6131,Hutan Lindung - Jambi (Sumatera),28.0,76,3.4,9.79,0,0
0.5071,101.4478,Gambut - Riau (Sumatera),20.75,86,10.6,6.6,1,0
-1.6101,103.6131,Hutan Lindung - Jambi (Sumatera),27.97,80,2.9,3.56,0,0
-1.6101,103.6131,Hutan Lindung - Jambi (Sumatera),27.18,75,2.1,7.31,0,0
-2.217,113.916,Gambut - Palangkaraya (Kalimantan),35.32,26,0.0,3.06,1,1
-1.6101,103.6131,Hutan Lindung - Jambi (Sumatera),30.5,61,0.8,9.84,0,0
0.5071,101.4478,Gambut - Riau (Sumatera),28.49,77,0.7,3.33,1,0
-0.4437,117.1566,Hutan Kutai - Kartanegara (Kalimantan),37.14,48,0.0,6.84,0,0
-2.217,113.916,Gambut - Palangkaraya (Kalimantan),38.94,22,0.0,15.74,1,1
0.5071,101.4478,Gambut - Riau (Sumatera),25.38,80,10.3,6.65,1,0
-2.217,113.916,Gambut - Palangkaraya (Kalimantan),37.08,40,0.0,4.75,1,1
-1.6101,103.6131,Hutan Lindung - Jambi (Sumatera),30.79,74,2.8,8.59,0,0
-2.217,113.916,Gambut - Palangkaraya (Kalimantan),31.22,69,0.4,6.78,1,0
-1.6101,103.6131,Hutan Lindung - Jambi (Sumatera),26.5,95,58.4,12.06,0,0
-3.397,104.831,Ogan Komering Ilir (Sumatera Selatan),26.89,81,21.0,15.13,1,0
-3.397,104.831,Ogan Komering Ilir (Sumatera Selatan),29.51,60,2.0,4.8,1,0
0.5071,101.4478,Gambut - Riau (Sumatera),29.99,69,4.3,9.92,1,0
-1.6101,103.6131,Hutan Lindung - Jambi (Sumatera),33.27,35,0.0,11.73,0,0
-0.4437,117.1566,Hutan Kutai - Kartanegara (Kalimantan),30.42,75,2.4,2.18,0,0
-1.6101,103.6131,Hutan Lindung - Jambi (Sumatera),37.34,36,0.0,5.54,0,1
-1.6101,103.6131,Hutan Lindung - Jambi (Sumatera),34.46,34,0.0,13.88,0,0
-1.6101,103.6131,Hutan Lindung - Jambi (Sumatera),39.58,37,0.0,10.68,0,1
-0.4437,117.1566,Hutan Kutai - Kartanegara (Kalimantan),33.29,42,0.0,12.02,0,0
0.5071,101.4478,Gambut - Riau (Sumatera),22.12,83,18.5,15.76,1,0
-2.217,113.916,Gambut - Palangkaraya (Kalimantan),40.36,43,0.0,10.96,1,1
-2.217,113.916,Gambut - Palangkaraya (Kalimantan),30.02,76,2.6,9.72,1,0
-0.4437,117.1566,Hutan Kutai - Kartanegara (Kalimantan),22.16,96,57.6,6.56,0,0
-1.6101,103.6131,Hutan Lindung - Jambi (Sumatera),31.96,63,1.7,2.52,0,0
-1.6101,103.6131,Hutan Lindung - Jambi (Sumatera),21.68,99,49.4,18.88,0,0
-1.6101,103.6131,Hutan Lindung - Jambi (Sumatera),30.87,63,2.3,1.79,0,0
-3.397,104.831,Ogan Komering Ilir (Sumatera Selatan),29.46,66,3.8,5.66,1,0
-3.397,104.831,Ogan Komering Ilir (Sumatera Selatan),27.85,57,0.4,1.59,1,0
0.5071,101.4478,Gambut - Riau (Sumatera),29.96,70,0.9,4.89,1,0
-1.6101,103.6131,Hutan Lindung - Jambi (Sumatera),27.83,79,3.6,6.56,0,1
0.5071,101.4478,Gambut - Riau (Sumatera),40.91,50,0.0,12.56,1,0
-3.397,104.831,Ogan Komering Ilir (Sumatera Selatan),27.65,69,0.9,1.41,1,0
-3.397,104.831,Ogan Komering Ilir (Sumatera Selatan),30.03,78,1.1,4.76,1,0
0.5071,101.4478,Gambut - Riau (Sumatera),29.05,72,2.7,7.46,1,0
-0.4437,117.1566,Hutan Kutai - Kartanegara (Kalimantan),30.4,70,0.0,5.45,0,0
-1.6101,103.6131,Hutan Lindung - Jambi (Sumatera),31.36,70,4.7,2.8,0,0
-2.217,113.916,Gambut - Palangkaraya (Kalimantan),20.87,96,40.4,15.51,1,0
0.5071,101.4478,Gambut - Riau (Sumatera),24.77,89,24.9,8.6,1,0
-3.397,104.831,Ogan Komering Ilir (Sumatera Selatan),27.81,68,2.7,3.71,1,0
-0.4437,117.1566,Hutan Kutai - Kartanegara (Kalimantan),38.08,28,0.0,9.23,0,0
-1.6101,103.6131,Hutan Lindung - Jambi (Sumatera),22.49,87,45.6,11.13,0,0
-3.397,104.831,Ogan Komering Ilir (Sumatera Selatan),30.29,70,1.8,6.67,1,0
-3.397,104.831,Ogan Komering Ilir (Sumatera Selatan),30.28,78,2.4,6.5,1,0
0.5071,101.4478,Gambut - Riau (Sumatera),23.44,81,59.7,6.24,1,0
0.5071,101.4478,Gambut - Riau (Sumatera),26.42,93,59.8,7.29,1,0
-2.217,113.916,Gambut - Palangkaraya (Kalimantan),21.73,94,33.1,13.54,1,0
-1.6101,103.6131,Hutan Lindung - Jambi (Sumatera),31.7,74,3.4,8.24,0,0
-2.217,113.916,Gambut - Palangkaraya (Kalimantan),29.64,57,2.6,8.84,1,0
-3.397,104.831,Ogan Komering Ilir (Sumatera Selatan),37.09,25,0.0,12.6,1,1
-1.6101,103.6131,Hutan Lindung - Jambi (Sumatera),27.52,57,0.2,4.97,0,0
0.5071,101.4478,Gambut - Riau (Sumatera),26.05,82,22.1,9.05,1,0
-3.397,104.831,Ogan Komering Ilir (Sumatera Selatan),31.16,57,0.0,2.82,1,0
-1.6101,103.6131,Hutan Lindung - Jambi (Sumatera),28.24,60,2.0,9.05,0,0
-0.4437,117.1566,Hutan Kutai - Kartanegara (Kalimantan),35.0,23,0.0,14.43,0,1
-1.6101,103.6131,Hutan Lindung - Jambi (Sumatera),30.51,72,0.6,6.44,0,0
-2.217,113.916,Gambut - Palangkaraya (Kalimantan),28.36,77,4.3,4.27,1,0
-1.6101,103.6131,Hutan Lindung - Jambi (Sumatera),23.1,96,34.2,13.49,0,0
-2.217,113.916,Gambut - Palangkaraya (Kalimantan),29.21,67,4.3,7.3,1,0
-0.4437,117.1566,Hutan Kutai - Kartanegara (Kalimantan),31.22,62,2.2,7.85,0,0
-3.397,104.831,Ogan Komering Ilir (Sumatera Selatan),29.16,78,2.5,9.15,1,0
-3.397,104.831,Ogan Komering Ilir (Sumatera Selatan),35.76,20,0.0,15.47,1,1
-0.4437,117.1566,Hutan Kutai - Kartanegara (Kalimantan),40.93,45,0.0,17.47,0,0
-3.397,104.831,Ogan Komering Ilir (Sumatera Selatan),28.95,66,3.1,7.9,1,0
-3.397,104.831,Ogan Komering Ilir (Sumatera Selatan),24.25,80,13.5,11.77,1,0
-1.6101,103.6131,Hutan Lindung - Jambi (Sumatera),30.47,79,0.5,9.1,0,0
-2.217,113.916,Gambut - Palangkaraya (Kalimantan),28.36,64,3.6,9.57,1,0
-0.4437,117.1566,Hutan Kutai - Kartanegara (Kalimantan),27.51,72,3.9,5.08,0,0
-3.397,104.831,Ogan Komering Ilir (Sumatera Selatan),23.64,90,28.1,8.24,1,0
-1.6101,103.6131,Hutan Lindung - Jambi (Sumatera),40.45,25,0.0,5.87,0,1
-3.397,104.831,Ogan Komering Ilir (Sumatera Selatan),28.64,70,2.1,6.23,1,0
-2.217,113.916,Gambut - Palangkaraya (Kalimantan),40.83,31,0.0,13.66,1,1
-1.6101,103.6131,Hutan Lindung - Jambi (Sumatera),27.52,75,2.9,1.64,0,1
0.5071,101.4478,Gambut - Riau (Sumatera),38.59,47,0.0,4.46,1,1
-1.6101,103.6131,Hutan Lindung - Jambi (Sumatera),26.52,93,59.7,13.63,0,0
-3.397,104.831,Ogan Komering Ilir (Sumatera Selatan),33.4,36,0.0,3.15,1,1
-3.397,104.831,Ogan Komering Ilir (Sumatera Selatan),24.51,92,35.1,14.07,1,0
0.5071,101.4478,Gambut - Riau (Sumatera),29.0,69,3.4,7.15,1,0
-1.6101,103.6131,Hutan Lindung - Jambi (Sumatera),25.27,95,41.5,14.31,0,0
-0.4437,117.1566,Hutan Kutai - Kartanegara (Kalimantan),39.77,23,0.0,9.32,0,1
-0.4437,117.1566,Hutan Kutai - Kartanegara (Kalimantan),29.76,70,4.4,1.36,0,0
-3.397,104.831,Ogan Komering Ilir (Sumatera Selatan),29.77,75,4.1,4.88,1,0
-3.397,104.831,Ogan Komering Ilir (Sumatera Selatan),30.56,71,3.5,1.25,1,0
-3.397,104.831,Ogan Komering Ilir (Sumatera Selatan),24.19,89,48.2,17.89,1,0
-2.217,113.916,Gambut - Palangkaraya (Kalimantan),30.97,59,0.8,5.01,1,0
-1.6101,103.6131,Hutan Lindung - Jambi (Sumatera),22.02,95,15.2,15.76,0,0
-0.4437,117.1566,Hutan Kutai - Kartanegara (Kalimantan),29.27,56,0.8,8.43,0,0
-0.4437,117.1566,Hutan Kutai - Kartanegara (Kalimantan),36.49,24,0.0,10.0,0,0
-1.6101,103.6131,Hutan Lindung - Jambi (Sumatera),34.08,36,0.0,10.14,0,1
0.5071,101.4478,Gambut - Riau (Sumatera),27.89,76,4.8,7.85,1,0
-0.4437,117.1566,Hutan Kutai - Kartanegara (Kalimantan),27.81,62,0.9,2.6,0,0
0.5071,101.4478,Gambut - Riau (Sumatera),25.34,94,40.8,14.64,1,0
0.5071,101.4478,Gambut - Riau (Sumatera),27.07,68,0.7,5.42,1,1
-1.6101,103.6131,Hutan Lindung - Jambi (Sumatera),27.79,62,1.3,9.14,0,1
-2.217,113.916,Gambut - Palangkaraya (Kalimantan),20.07,80,33.7,9.05,1,0
-0.4437,117.1566,Hutan Kutai - Kartanegara (Kalimantan),29.61,70,5.0,5.81,0,0
-0.4437,117.1566,Hutan Kutai - Kartanegara (Kalimantan),31.37,55,1.0,2.9,0,0
-0.4437,117.1566,Hutan Kutai - Kartanegara (Kalimantan),38.21,50,0.0,10.11,0,1
-1.6101,103.6131,Hutan Lindung - Jambi (Sumatera),29.22,78,0.6,2.56,0,1
-3.397,104.831,Ogan Komering Ilir (Sumatera Selatan),27.68,55,4.3,8.99,1,0
-1.6101,103.6131,Hutan Lindung - Jambi (Sumatera),31.3,72,4.5,1.97,0,0
-1.6101,103.6131,Hutan Lindung - Jambi (Sumatera),28.44,69,4.5,5.18,0,0
0.5071,101.4478,Gambut - Riau (Sumatera),39.11,48,0.0,8.61,1,1
0.5071,101.4478,Gambut - Riau (Sumatera),30.31,72,4.6,5.67,1,0
-3.397,104.831,Ogan Komering Ilir (Sumatera Selatan),26.5,92,57.8,17.32,1,0
-1.6101,103.6131,Hutan Lindung - Jambi (Sumatera),33.86,41,0.0,5.56,0,0
-0.4437,117.1566,Hutan Kutai - Kartanegara (Kalimantan),39.92,47,0.0,14.09,0,1
-2.217,113.916,Gambut - Palangkaraya (Kalimantan),33.82,36,0.0,15.95,1,1
0.5071,101.4478,Gambut - Riau (Sumatera),38.3,36,0.0,14.35,1,1
0.5071,101.4478,Gambut - Riau (Sumatera),29.85,69,4.5,6.43,1,0
-1.6101,103.6131,Hutan Lindung - Jambi (Sumatera),27.81,60,4.5,3.04,0,0
-2.217,113.916,Gambut - Palangkaraya (Kalimantan),30.81,73,0.3,3.88,1,0
-1.6101,103.6131,Hutan Lindung - Jambi (Sumatera),30.16,67,2.7,6.14,0,0
-3.397,104.831,Ogan Komering Ilir (Sumatera Selatan),38.58,22,0.0,16.83,1,1
0.5071,101.4478,Gambut - Riau (Sumatera),30.12,57,0.3,3.73,1,0
-1.6101,103.6131,Hutan Lindung - Jambi (Sumatera),21.54,89,50.1,6.37,0,0
-0.4437,117.1566,Hutan Kutai - Kartanegara (Kalimantan),29.24,79,2.6,7.97,0,0
-0.4437,117.1566,Hutan Kutai - Kartanegara (Kalimantan),27.84,79,0.3,7.19,0,0
-1.6101,103.6131,Hutan Lindung - Jambi (Sumatera),31.18,62,3.8,2.09,0,0
-1.6101,103.6131,Hutan Lindung - Jambi (Sumatera),30.2,59,3.2,5.51,0,0
-2.217,113.916,Gambut - Palangkaraya (Kalimantan),40.57,27,0.0,17.37,1,1
-0.4437,117.1566,Hutan Kutai - Kartanegara (Kalimantan),29.86,80,2.8,2.78,0,0
-2.217,113.916,Gambut - Palangkaraya (Kalimantan),33.92,37,0.0,15.91,1,1
-3.397,104.831,Ogan Komering Ilir (Sumatera Selatan),22.47,86,20.4,17.42,1,0
-3.397,104.831,Ogan Komering Ilir (Sumatera Selatan),28.29,76,2.0,7.65,1,0
-2.217,113.916,Gambut - Palangkaraya (Kalimantan),24.73,81,15.4,10.28,1,0
-2.217,113.916,Gambut - Palangkaraya (Kalimantan),36.42,40,0.0,12.89,1,0
-1.6101,103.6131,Hutan Lindung - Jambi (Sumatera),35.88,40,0.0,11.53,0,1
-2.217,113.916,Gambut - Palangkaraya (Kalimantan),27.39,73,0.5,5.44,1,0
-2.217,113.916,Gambut - Palangkaraya (Kalimantan),40.6,41,0.0,3.94,1,1
-2.217,113.916,Gambut - Palangkaraya (Kalimantan),31.12,64,1.6,5.78,1,0
-0.4437,117.1566,Hutan Kutai - Kartanegara (Kalimantan),26.81,93,52.7,13.26,0,0
-1.6101,103.6131,Hutan Lindung - Jambi (Sumatera),27.23,57,3.7,1.25,0,0
-3.397,104.831,Ogan Komering Ilir (Sumatera Selatan),28.69,55,3.0,7.29,1,1
-1.6101,103.6131,Hutan Lindung - Jambi (Sumatera),33.36,30,0.0,12.41,0,0
-2.217,113.916,Gambut - Palangkaraya (Kalimantan),25.72,81,35.0,6.31,1,0
-0.4437,117.1566,Hutan Kutai - Kartanegara (Kalimantan),39.24,39,0.0,17.37,0,1
0.5071,101.4478,Gambut - Riau (Sumatera),33.35,47,0.0,12.87,1,0
-2.217,113.916,Gambut - Palangkaraya (Kalimantan),29.76,63,1.8,8.69,1,0
-2.217,113.916,Gambut - Palangkaraya (Kalimantan),39.01,46,0.0,13.89,1,0
-0.4437,117.1566,Hutan Kutai - Kartanegara (Kalimantan),32.0,55,3.7,8.55,0,0
-3.397,104.831,Ogan Komering Ilir (Sumatera Selatan),29.88,78,0.7,5.51,1,0
-2.217,113.916,Gambut - Palangkaraya (Kalimantan),31.77,76,0.5,8.65,1,0
0.5071,101.4478,Gambut - Riau (Sumatera),26.53,99,15.6,17.74,1,0
-3.397,104.831,Ogan Komering Ilir (Sumatera Selatan),24.9,92,16.4,6.31,1,0
-1.6101,103.6131,Hutan Lindung - Jambi (Sumatera),21.73,82,15.8,12.96,0,0
-0.4437,117.1566,Hutan Kutai - Kartanegara (Kalimantan),23.24,95,14.7,5.44,0,0
-3.397,104.831,Ogan Komering Ilir (Sumatera Selatan),20.83,82,12.9,20.0,1,0
-1.6101,103.6131,Hutan Lindung - Jambi (Sumatera),21.53,85,46.3,11.61,0,0
-2.217,113.916,Gambut - Palangkaraya (Kalimantan),22.86,95,26.0,10.13,1,0
-1.6101,103.6131,Hutan Lindung - Jambi (Sumatera),26.75,92,23.9,6.79,0,0
-1.6101,103.6131,Hutan Lindung - Jambi (Sumatera),27.77,61,0.1,1.51,0,0
-0.4437,117.1566,Hutan Kutai - Kartanegara (Kalimantan),33.9,30,0.0,9.59,0,1
-1.6101,103.6131,Hutan Lindung - Jambi (Sumatera),20.41,85,57.9,6.63,0,0
0.5071,101.4478,Gambut - Riau (Sumatera),29.22,64,1.3,2.72,1,0
0.5071,101.4478,Gambut - Riau (Sumatera),29.87,75,0.6,6.64,1,0
-3.397,104.831,Ogan Komering Ilir (Sumatera Selatan),22.92,87,23.8,19.47,1,0
-2.217,113.916,Gambut - Palangkaraya (Kalimantan),36.66,24,0.0,12.15,1,1
-3.397,104.831,Ogan Komering Ilir (Sumatera Selatan),40.13,48,0.0,16.45,1,1
-1.6101,103.6131,Hutan Lindung - Jambi (Sumatera),26.86,84,32.0,12.52,0,0
-3.397,104.831,Ogan Komering Ilir (Sumatera Selatan),26.84,91,13.0,8.85,1,0
-3.397,104.831,Ogan Komering Ilir (Sumatera Selatan),36.01,37,0.0,6.59,1,0
-0.4437,117.1566,Hutan Kutai - Kartanegara (Kalimantan),30.26,60,1.8,6.63,0,0
-1.6101,103.6131,Hutan Lindung - Jambi (Sumatera),37.02,25,0.0,6.25,0,1
-0.4437,117.1566,Hutan Kutai - Kartanegara (Kalimantan),30.94,68,3.9,5.62,0,0
-0.4437,117.1566,Hutan Kutai - Kartanegara (Kalimantan),25.63,87,22.3,10.91,0,0
-0.4437,117.1566,Hutan Kutai - Kartanegara (Kalimantan),28.15,64,4.4,5.58,0,0
-2.217,113.916,Gambut - Palangkaraya (Kalimantan),29.64,74,4.6,8.55,1,0
-3.397,104.831,Ogan Komering Ilir (Sumatera Selatan),28.42,70,2.8,8.66,1,0
-3.397,104.831,Ogan Komering Ilir (Sumatera Selatan),23.66,88,54.1,6.97,1,0
0.5071,101.4478,Gambut - Riau (Sumatera),40.61,31,0.0,3.68,1,1
-0.4437,117.1566,Hutan Kutai - Kartanegara (Kalimantan),21.4,80,11.4,9.37,0,0
0.5071,101.4478,Gambut - Riau (Sumatera),27.65,78,0.5,4.73,1,0
-2.217,113.916,Gambut - Palangkaraya (Kalimantan),29.69,70,2.9,4.95,1,0
-3.397,104.831,Ogan Komering Ilir (Sumatera Selatan),28.87,70,4.2,4.72,1,0
-2.217,113.916,Gambut - Palangkaraya (Kalimantan),29.07,78,3.8,8.91,1,0
-0.4437,117.1566,Hutan Kutai - Kartanegara (Kalimantan),27.69,78,0.7,4.25,0,0
-1.6101,103.6131,Hutan Lindung - Jambi (Sumatera),28.78,75,1.2,3.23,0,0
-0.4437,117.1566,Hutan Kutai - Kartanegara (Kalimantan),39.85,46,0.0,7.35,0,0
-2.217,113.916,Gambut - Palangkaraya (Kalimantan),23.63,80,12.1,17.9,1,0
-0.4437,117.1566,Hutan Kutai - Kartanegara (Kalimantan),33.53,32,0.0,13.42,0,1
-3.397,104.831,Ogan Komering Ilir (Sumatera Selatan),31.37,74,1.0,6.34,1,0
-1.6101,103.6131,Hutan Lindung - Jambi (Sumatera),27.81,68,2.8,5.68,0,0
-2.217,113.916,Gambut - Palangkaraya (Kalimantan),29.35,59,1.3,9.78,1,0
-2.217,113.916,Gambut - Palangkaraya (Kalimantan),29.62,59,1.0,4.82,1,0
-0.4437,117.1566,Hutan Kutai - Kartanegara (Kalimantan),31.01,80,3.4,1.11,0,0
0.5071,101.4478,Gambut - Riau (Sumatera),31.39,65,3.4,1.24,1,0
0.5071,101.4478,Gambut - Riau (Sumatera),38.65,27,0.0,10.56,1,1
-0.4437,117.1566,Hutan Kutai - Kartanegara (Kalimantan),25.63,85,30.6,18.66,0,0
0.5071,101.4478,Gambut - Riau (Sumatera),33.63,28,0.0,14.34,1,1
-0.4437,117.1566,Hutan Kutai - Kartanegara (Kalimantan),30.81,79,1.0,5.2,0,0
-2.217,113.916,Gambut - Palangkaraya (Kalimantan),25.22,90,53.4,12.73,1,0
-3.397,104.831,Ogan Komering Ilir (Sumatera Selatan),31.44,65,3.5,7.1,1,0
-1.6101,103.6131,Hutan Lindung - Jambi (Sumatera),33.51,47,0.0,7.77,0,0
